,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
32673,27,self-employed,married,university.degree,no,yes,no,cellular,may,mon,141,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32674,30,admin.,single,university.degree,no,yes,no,cellular,may,mon,67,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32676,30,admin.,single,university.degree,no,yes,no,cellular,may,mon,188,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32677,54,management,married,high.school,,yes,no,cellular,may,mon,254,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32678,38,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,135,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32680,51,entrepreneur,divorced,university.degree,no,yes,no,cellular,may,mon,212,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32681,51,entrepreneur,divorced,university.degree,no,no,no,cellular,may,mon,227,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32682,39,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,85,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32688,46,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,549,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32691,31,admin.,divorced,high.school,no,no,no,cellular,may,mon,479,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32692,48,blue-collar,married,basic.9y,,no,no,cellular,may,mon,236,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32693,30,technician,single,professional.course,no,yes,no,cellular,may,mon,308,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32694,30,blue-collar,married,basic.6y,,yes,no,cellular,may,mon,91,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32696,42,blue-collar,married,basic.6y,,no,no,cellular,may,mon,15,6,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32697,52,blue-collar,married,basic.9y,,yes,no,cellular,may,mon,186,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32698,28,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,200,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32699,32,services,married,high.school,no,no,no,cellular,may,mon,161,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32700,35,technician,married,university.degree,no,yes,no,cellular,may,mon,262,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32704,39,services,married,high.school,no,yes,no,cellular,may,mon,198,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32705,42,management,married,university.degree,no,yes,no,cellular,may,mon,568,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32706,39,services,married,high.school,no,no,no,cellular,may,mon,410,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32707,30,blue-collar,married,basic.9y,no,no,yes,cellular,may,mon,116,6,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32708,55,blue-collar,divorced,basic.4y,,yes,yes,cellular,may,mon,163,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32709,47,blue-collar,married,,no,yes,no,cellular,may,mon,100,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32710,51,entrepreneur,married,professional.course,,no,no,cellular,may,mon,59,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32711,41,technician,single,professional.course,no,no,no,cellular,may,mon,686,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32712,32,technician,single,high.school,no,no,no,telephone,may,mon,28,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32713,51,entrepreneur,married,professional.course,,no,no,cellular,may,mon,256,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32714,51,entrepreneur,married,professional.course,,no,no,cellular,may,mon,295,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32715,46,management,single,university.degree,no,no,yes,cellular,may,mon,114,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32717,31,technician,married,university.degree,no,no,no,cellular,may,mon,733,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,yes
32719,29,technician,single,basic.9y,no,yes,no,cellular,may,mon,214,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32721,47,blue-collar,married,basic.4y,,yes,no,cellular,may,mon,101,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32722,38,blue-collar,married,high.school,,yes,no,cellular,may,mon,306,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32723,47,blue-collar,married,basic.4y,,yes,no,cellular,may,mon,115,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32724,31,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,106,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32725,30,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,231,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32726,34,admin.,single,university.degree,no,no,yes,cellular,may,mon,14,5,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32730,29,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,666,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,yes
32731,31,admin.,married,university.degree,no,yes,no,cellular,may,mon,712,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32734,36,services,married,basic.6y,,yes,no,cellular,may,mon,102,6,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32736,33,services,single,high.school,no,,,cellular,may,mon,216,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32738,39,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,181,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32739,30,services,single,high.school,no,yes,yes,cellular,may,mon,178,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32740,34,blue-collar,single,basic.6y,no,no,no,cellular,may,mon,204,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32742,26,services,single,high.school,no,yes,no,cellular,may,mon,274,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32743,48,admin.,divorced,basic.4y,no,yes,no,cellular,may,mon,227,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32744,35,blue-collar,single,basic.4y,,yes,yes,cellular,may,mon,46,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32745,26,services,single,high.school,no,yes,no,cellular,may,mon,360,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32746,43,blue-collar,married,basic.9y,,no,no,cellular,may,mon,7,6,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32748,27,admin.,single,university.degree,no,yes,no,cellular,may,mon,490,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32751,36,services,married,university.degree,no,no,no,cellular,may,mon,189,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32752,28,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,87,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32753,35,admin.,single,university.degree,no,no,no,cellular,may,mon,386,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32754,51,admin.,married,basic.9y,,yes,no,cellular,may,mon,18,6,6,2,success,-1.8,92.893,-46.2,1.299,5099.1,no
32756,40,admin.,single,high.school,,yes,no,cellular,may,mon,222,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32757,34,management,married,basic.9y,no,no,yes,cellular,may,mon,131,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32759,47,blue-collar,married,basic.6y,,yes,no,telephone,may,mon,21,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32761,38,blue-collar,married,high.school,,no,no,cellular,may,mon,627,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32763,44,admin.,single,professional.course,no,yes,no,cellular,may,mon,105,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32764,35,admin.,single,university.degree,no,yes,no,cellular,may,mon,8,5,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32765,55,retired,married,basic.9y,,no,no,telephone,may,mon,114,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32768,27,,single,high.school,,yes,yes,cellular,may,mon,154,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32769,34,technician,married,basic.9y,no,no,no,cellular,may,mon,103,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32770,34,technician,married,basic.9y,no,yes,no,cellular,may,mon,95,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32772,38,services,married,high.school,,no,no,cellular,may,mon,323,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32773,50,blue-collar,married,basic.4y,no,yes,yes,cellular,may,mon,197,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32774,27,,single,high.school,,yes,yes,cellular,may,mon,628,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32775,34,services,divorced,basic.9y,no,yes,no,cellular,may,mon,465,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32776,30,admin.,single,high.school,no,no,no,cellular,may,mon,133,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32778,31,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,225,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32779,38,blue-collar,married,professional.course,,no,no,cellular,may,mon,388,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32780,32,blue-collar,married,basic.9y,no,no,yes,cellular,may,mon,49,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32781,36,technician,single,professional.course,no,yes,no,cellular,may,mon,59,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32783,33,unemployed,married,basic.9y,no,yes,yes,cellular,may,mon,21,6,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32786,34,unemployed,married,basic.9y,no,no,no,cellular,may,mon,123,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32787,37,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,54,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32788,28,technician,married,university.degree,no,no,no,cellular,may,mon,41,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32789,45,admin.,single,high.school,no,no,no,cellular,may,mon,1487,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32790,27,blue-collar,married,basic.9y,no,no,no,cellular,may,mon,653,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,yes
32791,37,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,327,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32793,31,management,single,university.degree,no,yes,yes,cellular,may,mon,68,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32794,31,management,single,university.degree,no,yes,no,cellular,may,mon,125,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32795,35,technician,married,university.degree,no,yes,no,cellular,may,mon,42,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32796,29,admin.,single,basic.9y,no,no,no,cellular,may,mon,79,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32799,50,blue-collar,divorced,basic.6y,no,yes,no,cellular,may,mon,82,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32800,33,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,239,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32802,32,technician,married,high.school,no,yes,no,cellular,may,mon,329,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32803,32,blue-collar,married,basic.9y,,yes,yes,cellular,may,mon,29,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32805,26,admin.,single,high.school,no,no,no,cellular,may,mon,610,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,yes
32806,31,technician,single,professional.course,no,yes,yes,cellular,may,mon,282,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32807,44,blue-collar,married,basic.9y,,yes,no,cellular,may,mon,144,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32808,34,admin.,,university.degree,no,no,no,cellular,may,mon,257,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32810,41,services,divorced,high.school,no,yes,no,cellular,may,mon,622,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32811,34,admin.,,university.degree,no,yes,yes,cellular,may,mon,56,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32812,27,student,single,university.degree,,no,no,cellular,may,mon,489,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32813,32,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,102,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32814,39,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,583,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,yes
32815,34,admin.,,university.degree,no,yes,no,cellular,may,mon,304,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32816,24,services,married,high.school,no,yes,no,cellular,may,mon,278,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32818,36,admin.,married,high.school,no,no,no,cellular,may,mon,68,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32819,39,admin.,married,high.school,no,yes,no,cellular,may,mon,432,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32821,27,technician,married,professional.course,no,yes,no,cellular,may,mon,275,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32822,35,technician,single,professional.course,no,,,cellular,may,mon,146,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32823,39,admin.,single,university.degree,no,yes,yes,cellular,may,mon,292,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32826,39,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,333,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32827,47,admin.,single,high.school,no,no,no,cellular,may,mon,1114,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32828,54,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,50,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32830,23,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,672,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,yes
32833,33,services,married,basic.6y,no,yes,no,cellular,may,mon,72,4,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32834,33,admin.,married,high.school,,yes,no,cellular,may,mon,412,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32835,28,blue-collar,single,professional.course,no,no,no,cellular,may,mon,299,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32838,49,blue-collar,single,basic.4y,no,yes,no,cellular,may,mon,251,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32839,39,blue-collar,married,basic.9y,,yes,no,cellular,may,mon,400,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32840,32,blue-collar,married,basic.6y,no,yes,yes,cellular,may,mon,101,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32841,30,admin.,married,high.school,no,yes,yes,cellular,may,mon,82,9,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32842,29,entrepreneur,married,basic.4y,,no,no,cellular,may,mon,494,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32843,52,services,married,high.school,,yes,no,cellular,may,mon,930,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,yes
32844,28,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,146,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32849,39,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,158,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32850,36,admin.,married,university.degree,no,no,no,cellular,may,mon,91,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32851,28,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,52,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32853,39,services,married,high.school,no,no,no,cellular,may,mon,294,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32854,30,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,175,5,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32855,44,technician,married,professional.course,no,no,no,cellular,may,mon,132,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32856,31,technician,married,university.degree,no,yes,no,cellular,may,mon,282,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32857,34,services,divorced,basic.9y,no,no,yes,cellular,may,mon,295,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32858,48,admin.,divorced,high.school,,no,no,cellular,may,mon,146,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32859,28,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,505,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32860,31,technician,married,university.degree,no,yes,no,cellular,may,mon,580,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32862,27,housemaid,married,basic.6y,no,no,no,cellular,may,mon,608,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,yes
32863,48,admin.,divorced,high.school,,yes,yes,cellular,may,mon,466,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,yes
32865,49,entrepreneur,married,basic.6y,,yes,yes,cellular,may,mon,330,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32867,46,management,married,basic.6y,no,yes,yes,telephone,may,mon,26,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32869,30,blue-collar,married,basic.4y,no,no,yes,cellular,may,mon,255,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32870,36,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,193,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32871,28,services,married,high.school,no,yes,no,cellular,may,mon,643,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32873,57,technician,married,high.school,no,yes,no,cellular,may,mon,74,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32874,28,blue-collar,married,basic.6y,,no,no,cellular,may,mon,68,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32876,38,blue-collar,divorced,basic.4y,,no,no,telephone,may,mon,168,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32877,32,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,93,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32879,57,technician,married,high.school,no,no,yes,cellular,may,mon,161,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32880,35,services,divorced,university.degree,no,yes,no,cellular,may,mon,215,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32881,46,management,married,basic.6y,no,no,no,cellular,may,mon,966,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,yes
32883,50,admin.,single,basic.9y,,no,yes,telephone,may,mon,52,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32885,32,technician,single,high.school,no,yes,yes,cellular,may,mon,426,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32886,47,blue-collar,married,basic.4y,,yes,no,cellular,may,mon,369,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32887,54,management,married,basic.4y,,yes,no,cellular,may,mon,264,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32888,32,technician,married,professional.course,no,yes,no,cellular,may,mon,246,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32889,53,self-employed,married,basic.4y,,yes,no,cellular,may,mon,145,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32890,36,admin.,married,high.school,no,yes,no,cellular,may,mon,329,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32892,30,blue-collar,single,basic.9y,,yes,no,cellular,may,mon,242,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32894,40,services,divorced,high.school,no,yes,no,cellular,may,mon,262,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32895,28,blue-collar,married,basic.9y,,,,telephone,may,mon,267,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32896,29,entrepreneur,married,basic.4y,,yes,no,telephone,may,mon,224,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32897,46,blue-collar,married,basic.4y,,yes,no,cellular,may,mon,184,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32898,35,blue-collar,single,basic.4y,,yes,no,cellular,may,mon,289,5,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32899,33,blue-collar,single,basic.9y,,yes,yes,cellular,may,mon,143,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32900,45,management,married,basic.9y,,yes,no,cellular,may,mon,288,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32901,41,services,single,high.school,,yes,no,cellular,may,mon,63,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32902,45,management,married,basic.9y,,yes,no,cellular,may,mon,305,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32903,35,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,386,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32905,34,technician,married,basic.9y,no,yes,no,cellular,may,mon,35,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32906,35,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,629,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32908,27,,single,high.school,,yes,no,cellular,may,mon,334,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32909,40,admin.,married,university.degree,no,yes,no,cellular,may,mon,174,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32910,30,services,married,high.school,no,yes,yes,cellular,may,mon,296,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32911,38,admin.,divorced,university.degree,no,no,no,cellular,may,mon,79,3,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32912,28,entrepreneur,single,professional.course,no,yes,no,cellular,may,mon,240,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32914,46,admin.,married,basic.6y,,no,yes,cellular,may,mon,270,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32916,30,technician,single,basic.9y,no,no,no,cellular,may,mon,63,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32917,30,technician,single,basic.9y,no,yes,no,cellular,may,mon,112,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32918,47,blue-collar,married,high.school,no,yes,yes,cellular,may,mon,57,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32920,57,technician,married,professional.course,no,yes,no,cellular,may,mon,190,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32921,34,blue-collar,single,university.degree,,yes,no,cellular,may,mon,321,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32922,32,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,200,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32923,56,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,161,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32924,32,admin.,married,university.degree,no,yes,no,cellular,may,mon,188,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32925,49,blue-collar,married,basic.9y,,no,yes,cellular,may,mon,204,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32926,49,blue-collar,married,basic.9y,,no,yes,cellular,may,mon,290,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32927,47,services,divorced,high.school,no,yes,no,cellular,may,mon,254,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32931,48,admin.,divorced,high.school,,no,no,cellular,may,mon,263,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32933,57,technician,married,high.school,no,yes,no,cellular,may,mon,228,1,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32934,31,admin.,divorced,high.school,no,yes,no,cellular,may,mon,274,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32935,42,management,married,university.degree,no,yes,no,cellular,may,mon,306,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32936,30,blue-collar,married,basic.6y,no,yes,yes,cellular,may,mon,429,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32937,52,admin.,single,basic.4y,no,no,no,cellular,may,mon,776,4,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32938,28,blue-collar,married,basic.6y,,yes,no,cellular,may,mon,51,6,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
32940,46,admin.,married,basic.6y,,yes,no,cellular,may,mon,275,2,999,0,,-1.8,92.893,-46.2,1.299,5099.1,no
